domain,dns_cn,dns_cn_count,dns_total,registrar_cn,registrant_cn,cn_tld,score,resolved_ips,matched_cidr,source,updated,sticky,bucket,dns_hk,dns_mo,dns_tw,dns_jp,dns_kr,dns_sg,provider,cdn_masked
edu-pubwb.5jjj.netwww.18.com.cn,1,1,1,0,0,1,70,61.152.229.228,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
eeioe.com,1,1,1,0,0,0,60,120.79.245.80,120.76.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
eetrip.com,0,0,2,0,0,0,0,104.21.64.5|172.67.173.184,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
egainnews.com,1,1,1,0,0,0,60,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
egongzheng.com,1,2,2,0,0,0,60,180.153.168.49|180.153.168.51,180.152.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
egret.com,1,1,1,0,0,0,60,47.99.93.89,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
eguantao.com,1,1,1,0,0,0,60,120.79.93.67,120.76.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
ehaini.com,1,1,1,0,0,0,60,39.107.111.188,39.104.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
ehowbuy.com,1,1,1,0,0,0,60,162.14.143.176,162.14.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
el-changkai.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
el-range.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
electrolux.com.cn,0,0,2,0,0,1,60,104.84.150.8|23.32.20.83,,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
elong.com,1,1,1,0,0,0,60,175.25.35.16,175.24.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
emall.pconline.com.cn,1,1,1,0,0,1,70,183.61.120.23,183.0.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
emea.cdnetworks.com,1,2,2,0,0,0,60,43.243.234.21|43.243.235.24,43.243.232.0/22,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
emerson.com.cn,0,0,2,0,0,1,60,104.18.41.249|172.64.146.7,,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
ems.com.cn,1,1,1,0,0,1,70,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
en51.com,1,1,1,0,0,0,60,183.60.202.17,183.0.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
encthinking.com,1,1,1,0,0,0,60,117.72.113.250,117.72.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
energy.caixin.com,1,1,1,0,0,0,60,106.3.129.147,106.2.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
enerpat.net,1,1,1,0,0,0,60,42.240.151.24,42.240.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
english.gzhsfy.gov.cn,1,1,1,0,0,1,70,113.113.100.49,113.64.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
enjlink.com,1,1,1,0,0,0,60,109.244.130.111,109.244.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
enlight.com.cn,0,0,1,0,0,1,60,170.33.12.185,,extended,2026-05-08,0,CN,0,0,0,0,0,1,,0
enn.cn,0,0,0,0,0,1,60,,,extended,2026-04-10,1,CN,0,0,0,0,0,0,,0
enongxian.com,1,2,2,0,0,0,60,116.236.67.182|220.196.85.123,116.224.0.0/12|220.192.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
enorth.com.cn,1,12,12,0,0,1,70,220.181.121.26|220.181.121.27|220.181.121.31|220.181.121.33|220.181.121.35|220.181.121.36|220.181.121.41|220.181.121.42|220.181.121.46|220.181.121.47|220.181.121.49|220.181.121.50,220.160.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
enroo.com,1,1,1,0,0,0,60,47.107.189.3,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
ensky.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
enterprisebank.cmbc.com.cn,1,2,2,0,0,1,70,124.127.181.13|219.142.89.163,124.126.0.0/15|219.128.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
entertainment.dji.com,1,8,8,0,0,0,60,61.170.77.81|61.170.77.82|61.170.77.83|61.170.77.84|61.170.77.85|61.170.77.86|61.170.77.87|61.170.77.88,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
eoeandroid.com,1,1,1,0,0,0,60,81.70.226.80,81.68.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
equery.msjyfund.com.cn,1,1,1,0,0,1,70,106.120.202.36,106.112.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
erdiamond.com,1,1,1,0,0,0,60,43.136.113.6,43.136.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
erfang-ic.com,1,1,1,0,0,0,60,211.149.140.212,211.144.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
erke.com,0,0,0,0,0,0,0,,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
esdlife.com,0,0,2,0,0,0,0,13.248.176.206|76.223.121.217,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
esnai.com,1,1,1,0,0,0,60,101.91.176.95,101.80.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
esspt.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
eswlnk.com,1,2,2,0,0,0,60,140.207.188.224|180.163.29.38,140.206.0.0/15|180.160.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
et2.wagbridge.alibaba.taobao.com.gds.alibabadns.com,1,1,1,0,0,0,60,59.82.121.55,59.80.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
etao.com,1,4,4,0,0,0,60,203.119.213.152|203.119.213.70|203.119.238.131|203.119.238.26,203.119.128.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
etao.taobao.com,1,1,1,0,0,0,60,59.82.121.55,59.80.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
etmall.com.tw,0,0,1,0,0,0,80,220.130.115.7,,extended,2026-05-08,0,TW,0,0,1,0,0,0,,0
etocrm.com,1,1,1,0,0,0,60,118.184.186.194,118.184.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
etoplive.com,1,1,1,0,0,0,60,103.139.212.40,103.139.212.0/23,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
euromatl.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
evebattery.com,1,1,1,0,0,0,60,39.108.62.208,39.108.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
everon.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
ewang.com,1,1,1,0,0,0,60,123.57.192.171,123.56.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
ews.cloud.tmall.com,1,1,1,0,0,0,60,59.82.122.140,59.80.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
ewsaas.com,1,1,1,0,0,0,60,47.114.98.200,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
exam.gov.tw,0,0,0,0,0,0,0,,,extended,2026-05-08,0,TW,0,0,0,0,0,0,,0
excequal.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
exezhanqun.com.720yun.com,1,2,2,0,0,0,60,61.170.66.121|61.170.82.99,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
exingbao.com,1,1,1,0,0,0,60,182.254.231.234,182.254.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
eye0777.com,1,1,1,0,0,0,60,116.62.169.219,116.60.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
eyeplay.org,1,1,1,0,0,0,60,47.93.79.177,47.92.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
eyoucms.com,0,0,1,0,0,0,60,8.133.207.83,,extended,2026-05-08,0,SG,0,0,0,0,0,1,,0
eztravel.com.tw,0,0,2,0,0,0,0,45.60.106.140|45.60.45.140,,extended,2026-05-08,0,TW,0,0,0,0,0,0,,0
fadior.cc,1,1,1,0,0,0,60,118.126.92.102,118.126.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
faihdusr.com,1,1,1,0,0,0,60,106.75.137.223,106.74.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
faloo.com,1,1,1,0,0,0,60,117.74.64.96,117.74.64.0/19,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
famen163.com,1,1,1,0,0,0,60,42.96.194.227,42.96.128.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
familydoctor.com.cn,1,4,4,0,0,1,70,61.170.79.210|61.170.79.211|61.170.79.212|61.170.79.213,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fang.bbs.taobao.com,1,1,1,0,0,0,60,59.82.122.172,59.80.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fang.com,1,1,1,0,0,0,60,124.251.87.37,124.250.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fangchengbao.com,1,2,2,0,0,0,60,47.106.90.124|47.107.51.11,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fangdalaw.box.lenovo.com,1,1,1,0,0,0,60,49.233.116.20,49.232.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
fanuc.com.cn,0,0,1,0,0,1,60,54.179.117.50,,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fanyantao.com,1,1,1,0,0,0,60,47.105.102.30,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fareastone.com.tw,0,0,0,0,0,0,0,,,extended,2026-05-08,0,TW,0,0,0,0,0,0,,0
farming.taobao.com,1,1,1,0,0,0,60,59.82.122.8,59.80.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fastcdn.com,0,0,0,0,0,0,0,,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
faw.com.cn,0,0,0,0,0,1,60,,,extended,2026-04-10,1,CN,0,0,0,0,0,0,,0
faxingzhan.com,1,1,1,0,0,0,60,110.42.39.51,110.40.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fcdy.nwpu.edu.cn,1,1,1,0,0,1,70,202.117.80.233,202.112.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fcxxh.org,1,1,1,0,0,0,60,152.136.46.94,152.136.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
feeyan.com,1,1,1,0,0,0,60,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
feigang.net,1,4,4,0,0,0,60,61.170.77.108|61.170.77.109|61.170.77.126|61.170.77.127,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
feihe.com,1,1,1,0,0,0,60,123.56.92.98,123.56.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
feihengip.com,1,1,1,0,0,0,60,220.181.166.10,220.160.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
feijing88.com,1,1,1,0,0,0,60,61.143.225.39,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
feikua.net,1,2,2,0,0,0,60,61.170.66.121|61.170.82.99,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
feishu.net,1,2,2,0,0,0,60,101.126.58.133|122.14.236.76,101.126.0.0/16|122.14.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fenbaner.net,1,1,1,0,0,0,60,115.190.61.190,115.190.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fenfen.com,1,1,1,0,0,0,60,114.112.164.124,114.112.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
feng.com,1,5,5,0,0,0,60,123.184.216.107|123.184.216.109|123.184.216.66|123.184.216.86|36.103.198.181,123.184.0.0/13|36.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fenglao.org,1,1,1,0,0,0,60,49.232.19.230,49.232.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
fengniao.com,1,1,1,0,0,0,60,106.75.21.246,106.74.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fenha.net,1,1,1,0,0,0,60,1.15.74.79,1.12.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
fenjiu.com.cn,1,2,2,0,0,1,70,183.203.152.115|59.48.246.11,183.192.0.0/10|59.32.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fg001.com,0,0,1,0,0,0,0,50.87.232.245,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
fh21.com.cn,1,4,4,0,0,1,70,103.27.27.74|103.27.27.75|183.61.173.84|59.36.97.241,103.27.24.0/22|183.0.0.0/10|59.32.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fhmooc.com,1,1,1,0,0,0,60,101.132.155.238,101.132.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fibkey.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
files.ai.xiaomi.com,1,8,8,0,0,0,60,220.181.175.233|220.181.175.234|220.181.175.235|220.181.175.236|220.181.175.237|220.181.175.238|220.181.175.239|220.181.175.240,220.160.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
filfox.info,1,1,1,0,0,0,60,47.109.105.51,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
find853.com,0,0,1,0,0,0,60,103.6.6.93,,extended,2026-05-08,0,HK,1,0,0,0,0,0,,0
firstbank.com.tw,0,0,2,0,0,0,80,219.87.23.191|61.67.7.205,,extended,2026-05-08,0,TW,0,0,1,0,0,0,,0
fish5qn.naler.cn,1,2,2,0,0,1,70,114.80.12.191|114.80.12.198,114.80.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fiyta.com,0,0,1,0,0,0,0,23.227.38.65,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
fjeca.com,1,1,1,0,0,0,60,150.242.98.66,150.242.96.0/22,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fjsen.com,1,2,2,0,0,0,60,1.71.85.87|43.243.235.24,1.68.0.0/14|43.243.232.0/22,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fjsyyhyxh.com,1,1,1,0,0,0,60,120.27.93.11,120.24.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
fjxxal.com,1,1,1,0,0,0,60,110.40.182.29,110.40.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
flights.ly.com,1,1,1,0,0,0,60,1.14.242.153,1.12.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
flyia.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
flymeauto.com,1,1,1,0,0,0,60,121.46.5.9,121.46.0.0/18,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fm.taobao.com,1,1,1,0,0,0,60,59.82.122.145,59.80.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
focusight.net,1,1,1,0,0,0,60,117.50.158.157,117.48.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fooww.com,1,1,1,0,0,0,60,103.40.194.82,103.40.192.0/22,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
for512.com,1,1,1,0,0,0,60,103.99.106.39,103.99.104.0/22,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
forgame.com,0,0,1,0,0,0,0,156.240.122.104,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
foshanlighting.com,0,0,0,0,0,0,0,,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
foton.com,0,0,1,0,0,0,0,66.180.192.104,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
fow.ink,1,1,1,0,0,0,60,103.40.194.82,103.40.192.0/22,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fpg.com.tw,0,0,1,0,0,0,80,103.138.93.33,,extended,2026-05-08,0,TW,0,0,1,0,0,0,,0
freemindworld.com,1,1,1,0,0,0,60,116.62.184.136,116.60.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
frensworkz.com,1,1,1,0,0,0,60,47.96.74.42,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
freshhema.com,0,0,0,0,0,0,0,,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
fs.zhuangxiu.home.163.com,1,1,1,0,0,0,60,115.236.118.54,115.224.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fseig.com,1,1,1,0,0,0,60,219.235.225.136,219.224.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fssdlhyxh.com,1,1,1,0,0,0,60,112.74.56.28,112.74.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
ftv.com.tw,0,0,1,0,0,0,0,104.18.27.53,,extended,2026-05-08,0,TW,0,0,0,0,0,0,,0
fubonchina.com,0,0,0,0,0,0,0,,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
fudubao.com,1,1,1,0,0,0,60,39.107.157.230,39.104.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
fuhanziben.com,1,1,1,0,0,0,60,103.21.141.130,103.21.136.0/21,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fun.tv,1,1,1,0,0,0,60,43.144.169.153,43.144.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
fuyunbj.com,1,1,1,0,0,0,60,103.229.61.23,103.229.60.0/22,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fx678.com,1,1,1,0,0,0,60,58.215.161.4,58.192.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
fzcollege.org,1,1,1,0,0,0,60,117.50.71.112,117.48.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
g.taobao.com,1,1,1,0,0,0,60,59.82.120.242,59.80.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
g2.link,1,1,1,0,0,0,60,81.69.202.143,81.68.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
gac.com.cn,1,1,1,0,0,1,70,203.107.60.192,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gaetausohyei.com,1,1,1,0,0,0,60,183.131.0.36,183.128.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
game112233.com,1,1,1,0,0,0,60,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gamersky.com,1,1,1,0,0,0,60,124.236.95.25,124.224.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
ganfeng.com,0,0,2,0,0,0,0,13.248.169.48|76.223.54.146,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
ganji.com,1,2,2,0,0,0,60,42.187.161.231|43.144.202.142,42.187.128.0/17|43.144.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
gaodilicai.com,1,1,1,0,0,0,60,59.110.147.153,59.108.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gaokao.chsi.cn,1,1,1,0,0,1,70,36.110.136.74,36.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gaoqingpai.com,1,1,1,0,0,0,60,218.25.58.49,218.0.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gaotangwang.com,1,1,1,0,0,0,60,47.103.113.81,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gatorade.com.cn,0,0,0,0,0,1,60,,,extended,2026-04-10,1,CN,0,0,0,0,0,0,,0
gbtranswins.com,1,1,1,0,0,0,60,47.102.85.40,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gcjlkj.com,1,1,1,0,0,0,60,47.110.150.63,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gd-haijing.com,1,1,1,0,0,0,60,61.140.78.196,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gd-linux.com,1,1,1,0,0,0,60,47.112.123.88,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gd-tianchen.com,1,1,1,0,0,0,60,47.104.207.221,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gdatacube.net,1,1,1,0,0,0,60,47.111.12.208,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gddata.net,1,1,1,0,0,0,60,59.110.237.2,59.108.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gdganhua.com,1,1,1,0,0,0,60,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gdgwyw.com,1,1,1,0,0,0,60,27.155.127.113,27.152.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gdhuarui.cn.720yun.com,1,2,2,0,0,0,60,61.170.66.121|61.170.82.99,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gdjlfood.com,1,1,1,0,0,0,60,118.190.22.196,118.190.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gdkailin.com,1,1,1,0,0,0,60,106.75.179.8,106.74.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gds-services.com,1,1,1,0,0,0,60,47.102.131.39,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gdzgy.com,1,1,1,0,0,0,60,119.29.169.93,119.28.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
geeksman.com,1,1,1,0,0,0,60,47.96.40.115,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
geetest.com,1,7,7,0,0,0,60,106.225.242.190|122.228.195.18|122.228.195.19|122.228.195.20|122.228.195.21|122.228.195.22|180.163.147.85,106.224.0.0/12|122.224.0.0/12|180.160.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gelicang.net,1,1,1,0,0,0,60,139.129.38.250,139.129.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
gemdale.com,0,0,0,0,0,0,0,,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
gempharmatech.com,1,1,1,0,0,0,60,47.101.179.141,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gengfuwang.com,1,1,1,0,0,0,60,49.51.46.55,49.51.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
geswl.com,1,1,1,0,0,0,60,58.221.72.132,58.192.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gewara.com,0,0,0,0,0,0,0,,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
geweng.com,1,1,1,0,0,0,60,36.140.31.196,36.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gf.cc,1,1,1,0,0,0,60,211.149.162.79,211.144.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
ghlykj.com,1,1,1,0,0,0,60,123.59.154.172,123.59.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
ghostxpsp3.net,1,1,1,0,0,0,60,152.136.165.223,152.136.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
ghsense.com,1,8,8,0,0,0,60,14.29.48.208|14.29.48.209|14.29.48.210|14.29.48.211|14.29.48.212|14.29.48.213|14.29.48.214|14.29.48.215,14.16.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
giexya.com,1,1,1,0,0,0,60,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gigabyte.com,0,0,1,0,0,0,60,103.130.100.144,,extended,2026-05-08,0,TW,0,0,1,0,0,0,,0
ginfon.com,1,1,1,0,0,0,60,42.240.151.51,42.240.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gioner.com,1,1,1,0,0,0,60,81.70.8.42,81.68.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
gitcode.com,1,1,1,0,0,0,60,116.205.2.91,116.205.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gkpt.gzajj.gov.cn,1,4,4,0,0,1,70,119.147.149.37|119.147.149.38|14.152.38.229|14.152.38.230,119.144.0.0/14|14.144.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gkzqxc.com,1,1,1,0,0,0,60,39.99.193.241,39.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
gleneagles.hk,0,0,1,0,0,0,0,188.166.205.255,,extended,2026-05-08,0,HK,0,0,0,0,0,0,,0
gljlw.com,1,1,1,0,0,0,60,47.104.22.134,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gljsjl.com,1,1,1,0,0,0,60,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gljygd.com,1,1,1,0,0,0,60,182.61.24.187,182.61.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gljyrj.com,1,1,1,0,0,0,60,39.104.63.206,39.104.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
gllshan.com,1,1,1,0,0,0,60,39.97.104.67,39.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
gllue.me,1,1,1,0,0,0,60,101.37.95.207,101.37.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
glyltl.com,1,1,1,0,0,0,60,182.61.24.187,182.61.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
gm-scm.com,1,1,1,0,0,0,60,139.224.186.171,139.224.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
gnhome.com,1,1,1,0,0,0,60,119.23.241.66,119.20.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
